ID,ClassNo,ClassName_ru,FXY,ElementName_ru,BUFR_Unit_ru,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_ru,CREX_Scale,CREX_DataWidth_Char,Note_ru,noteIDs,Status,translation_source
bufr4/0/13/041,13,Гигрографические и гидрологические элементы в BUFR/CREX,013041,Категория стабильности Паскуилла-Гиффорда,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/13/042,13,Гигрографические и гидрологические элементы в BUFR/CREX,013042,Подъемный индекс частицы (до 500 гПа),K,0,-20,6,K,0,2,(см. примечания 3 и 4),"119,130",Operational,PDF
bufr4/0/13/043,13,Гигрографические и гидрологические элементы в BUFR/CREX,013043,Лучший подъемный индекс (до 500 гПа),K,0,-20,6,K,0,2,(см. примечания 3 и 4),"119,130",Operational,PDF
bufr4/0/13/044,13,Гигрографические и гидрологические элементы в BUFR/CREX,013044,Индекс K,K,0,-30,8,K,0,3,,,Operational,PDF
bufr4/0/13/045,13,Гигрографические и гидрологические элементы в BUFR/CREX,013045,Индекс KO,K,0,-30,8,K,0,3,,,Operational,PDF
bufr4/0/13/046,13,Гигрографические и гидрологические элементы в BUFR/CREX,013046,Максимальная подъемная сила,K,0,-30,8,K,0,3,,,Operational,PDF
bufr4/0/13/047,13,Гигрографические и гидрологические элементы в BUFR/CREX,013047,Измененный индекс стабильности Шоуолтера,K,0,-60,6,C,0,2,(см. примечание 7),129,Operational,PDF
bufr4/0/13/048,13,Гигрографические и гидрологические элементы в BUFR/CREX,013048,Доля воды,%,1,0,10,%,1,4,,,Operational,PDF
bufr4/0/13/051,13,Гигрографические и гидрологические элементы в BUFR/CREX,013051,"Группа повторяемости, осадки",Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/13/052,13,Гигрографические и гидрологические элементы в BUFR/CREX,013052,Самое высокое суточное количество осадков,kg m-2,1,-1,14,kg m-2,1,5,,,Operational,PDF
bufr4/0/13/055,13,Гигрографические и гидрологические элементы в BUFR/CREX,013055,Интенсивность осадков,kg m-2 s-1,4,0,8,mm/h,1,4,,,Operational,PDF
bufr4/0/13/056,13,Гигрографические и гидрологические элементы в BUFR/CREX,013056,Характер и интенсивность осадков,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/13/057,13,Гигрографические и гидрологические элементы в BUFR/CREX,013057,Время начала или окончания осадков,Кодовая таблица,0,0,4,Кодовая таблица,0,2,,,Operational,PDF
bufr4/0/13/058,13,Гигрографические и гидрологические элементы в BUFR/CREX,013058,Размер элемента осадков,m,4,0,7,mm,1,3,,,Operational,PDF
bufr4/0/13/059,13,Гигрографические и гидрологические элементы в BUFR/CREX,013059,Количество вспышек (гроза),Числовой,0,0,7,Числовой,0,3,,,Operational,PDF
bufr4/0/13/060,13,Гигрографические и гидрологические элементы в BUFR/CREX,013060,Общие суммарные осадки,kg m-2,1,-1,17,kg m-2,1,5,,,Operational,PDF
bufr4/0/13/071,13,Гигрографические и гидрологические элементы в BUFR/CREX,013071,Уровень воды в верхнем течении,m,2,0,14,m,2,4,,,Operational,PDF
bufr4/0/13/072,13,Гигрографические и гидрологические элементы в BUFR/CREX,013072,Уровень воды в нижнем течении,m,2,0,14,m,2,4,,,Operational,PDF
bufr4/0/13/073,13,Гигрографические и гидрологические элементы в BUFR/CREX,013073,Максимальный уровень воды,m,2,0,14,m,2,4,,,Operational,PDF
bufr4/0/13/074,13,Гигрографические и гидрологические элементы в BUFR/CREX,013074,Уровень грунтовых вод,m,2,0,18,m,2,6,,,Operational,PDF
bufr4/0/13/080,13,Гигрографические и гидрологические элементы в BUFR/CREX,013080,pH воды,pH unit,1,0,10,pH unit,1,3,,,Operational,PDF
bufr4/0/13/081,13,Гигрографические и гидрологические элементы в BUFR/CREX,013081,Проводимость воды,S/m,3,0,14,S/m,3,4,,,Operational,PDF
bufr4/0/13/082,13,Гигрографические и гидрологические элементы в BUFR/CREX,013082,Температура воды,K,1,0,12,K,1,4,,,Operational,PDF
bufr4/0/13/083,13,Гигрографические и гидрологические элементы в BUFR/CREX,013083,Растворенный кислород,kg m-3,6,0,15,kg m-3,6,5,,,Operational,PDF
bufr4/0/13/084,13,Гигрографические и гидрологические элементы в BUFR/CREX,013084,Мутность,lm,0,0,14,lm,0,4,,,Operational,PDF
bufr4/0/13/085,13,Гигрографические и гидрологические элементы в BUFR/CREX,013085,Окислительно–восстановительный потенциал (ОВП),V,3,0,14,V,3,4,,,Operational,PDF
bufr4/0/13/090,13,Гигрографические и гидрологические элементы в BUFR/CREX,013090,"Содержание водяного пара, определяемое посредством радиометра",kg m-2,0,0,7,kg m-2,0,3,,,Operational,PDF
bufr4/0/13/091,13,Гигрографические и гидрологические элементы в BUFR/CREX,013091,"Содержание жидкости, определяемое посредством радиометра",kg m-2,0,0,7,kg m-2,0,3,,,Operational,PDF
bufr4/0/13/093,13,Гигрографические и гидрологические элементы в BUFR/CREX,013093,Оптическая толщина облаков,Числовой,0,0,8,Числовой,0,3,,,Operational,PDF
bufr4/0/13/095,13,Гигрографические и гидрологические элементы в BUFR/CREX,013095,Общее количество водяных паров в столбе воздуха,kg m-2,4,0,19,kg m-2,4,6,,,Operational,PDF
bufr4/0/13/096,13,Гигрографические и гидрологические элементы в BUFR/CREX,013096,Содержание водяных паров по данным MWR,kg m-2,2,0,14,kg m-2,2,5,,,Operational,PDF
bufr4/0/13/097,13,Гигрографические и гидрологические элементы в BUFR/CREX,013097,Содержание жидкой воды по данным MWR,kg m-2,2,0,14,kg m-2,2,5,,,Operational,PDF
bufr4/0/13/098,13,Гигрографические и гидрологические элементы в BUFR/CREX,013098,Интегральная плотность водяных паров,kg m-2,8,0,30,kg m-2,8,10,,,Operational,PDF
bufr4/0/13/099,13,Гигрографические и гидрологические элементы в BUFR/CREX,013099,Log10 суммарной плотности частиц в облаке,log(m-2),1,0,7,log(m-2),1,3,,,Operational,PDF
bufr4/0/13/100,13,Гигрографические и гидрологические элементы в BUFR/CREX,013100,Log10 суммарной площади частиц в облаке,log(m2 m-2),1,-70,7,log(m2 m-2),1,2,,,Operational,PDF
bufr4/0/13/101,13,Гигрографические и гидрологические элементы в BUFR/CREX,013101,Log10 суммарного объема частиц в облаке,log(m3 m-2),1,-140,7,log(m3 m-2),1,3,,,Operational,PDF
bufr4/0/13/109,13,Гигрографические и гидрологические элементы в BUFR/CREX,013109,Траектория ледяных кристаллов/жидкой воды,kg m-2,3,0,10,kg m-2,3,4,,,Operational,PDF
bufr4/0/13/110,13,Гигрографические и гидрологические элементы в BUFR/CREX,013110,Соотношение компонентов смеси,%,0,0,7,%,0,3,,,Operational,PDF
bufr4/0/13/111,13,Гигрографические и гидрологические элементы в BUFR/CREX,013111,Влажность почвы,g/kg,0,0,10,g/kg,0,4,,,Operational,PDF
bufr4/0/13/112,13,Гигрографические и гидрологические элементы в BUFR/CREX,013112,Продолжительность удержания влаги в объекте,s,0,0,17,s,0,5,,,Operational,PDF
bufr4/0/13/114,13,Гигрографические и гидрологические элементы в BUFR/CREX,013114,Скорость нарастания льда,kg m-2 h-1,1,0,11,kg m-2 h-1,1,4,,,Operational,PDF
bufr4/0/13/115,13,Гигрографические и гидрологические элементы в BUFR/CREX,013115,Толщина льда,m,2,0,19,m,2,6,(см. примечание 9),88,Operational,PDF
bufr4/0/13/116,13,Гигрографические и гидрологические элементы в BUFR/CREX,013116,Толщина водяной пленки,m,4,0,10,m,3,2,,,Operational,PDF
bufr4/0/13/117,13,Гигрографические и гидрологические элементы в BUFR/CREX,013117,Плотность снега (содержание жидкой воды),kg m-3,0,0,10,kg m-3,0,3,,,Operational,PDF
bufr4/0/13/118,13,Гигрографические и гидрологические элементы в BUFR/CREX,013118,Высота свежевыпавшего снега (высокая точность),m,3,-2,14,m,3,5,(см. примечание 10),41,Operational,PDF
bufr4/0/13/155,13,Гигрографические и гидрологические элементы в BUFR/CREX,013155,Интенсивность осадков (высокая точность),kg m-2 s-1,5,-1,16,mm/h,1,5,(см. примечание 8),28,Operational,PDF
bufr4/0/13/160,13,Гигрографические и гидрологические элементы в BUFR/CREX,013160,"Содержание жидкости, определяемое посредством радиометра",kg m-2,2,-350,10,kg m-2,2,3,,,Operational,PDF
bufr4/0/13/162,13,Гигрографические и гидрологические элементы в BUFR/CREX,013162,Вода в жидкой фазе в облаке,kg m-2,2,0,8,kg m-2,2,3,,,Operational,PDF
bufr4/0/13/163,13,Гигрографические и гидрологические элементы в BUFR/CREX,013163,Водный эквивалент снега,kg m-2,0,0,16,kg m-2,0,5,,,Operational,PDF
bufr4/0/13/164,13,Гигрографические и гидрологические элементы в BUFR/CREX,013164,Надводная часть морского льда,m,3,-131072,18,m,3,6,,,Operational,PDF
